Experiment,Grid,lookahead,Path cost,Number of expanded nodes,Number of searches,Memory consumption (MB),Execution time (s)
19,57,19,316.39191898578724,32593,46,0.76953125,0.9714791774749756
19,58,19,179.25483399593918,10627,46,1.828125,0.20322370529174805
19,59,19,183.53910524340108,9335,46,1.58203125,0.17226934432983398
19,60,19,85.11269837220806,3269,46,0.078125,0.046968936920166016
19,61,19,277.4386001800128,19948,46,0.71875,0.5394747257232666
19,62,19,112.15432893255064,4213,46,0.015625,0.055980682373046875
19,63,19,195.61017305526659,16550,46,0.015625,0.3709738254547119
19,64,19,288.1959594928936,17206,46,0.75390625,0.5511777400970459
19,65,19,279.17871555019076,25703,46,3.3671875,0.6603560447692871
19,66,19,294.0538238691626,20792,46,1.71484375,0.6746606826782227
19,67,19,76.6274169979695,1570,46,0.1640625,0.031248807907104492
19,68,19,169.63961030678928,9135,46,1.578125,0.15637969970703125
19,69,19,250.76450198781754,18236,46,1.40625,0.3697624206542969
19,70,19,47.72792206135785,623,46,0.0,0.01562952995300293
19,71,19,200.40916292848996,13528,46,1.90625,0.2506895065307617
19,72,19,65.52691193458116,1437,46,0.0,0.015624046325683594
19,73,19,206.98275605729697,12279,46,0.03125,0.2664954662322998
19,74,19,90.45584412271567,2751,46,0.0546875,0.0313107967376709
19,75,19,119.56854249492373,5189,46,0.046875,0.07816028594970703
19,76,19,355.60512242138384,35790,46,5.44140625,1.0248932838439941
19,77,19,114.08326112068517,3720,46,0.0,0.0435032844543457
19,78,19,15.65685424949238,117,46,0.0,0.0
19,79,19,241.2964645562819,14767,46,0.0,0.32903075218200684
19,80,19,226.1665222413707,15028,46,0.0,0.3145890235900879
19,81,19,93.0121933088197,2653,46,0.0,0.046278953552246094
19,82,19,126.29646455628156,5253,46,0.0,0.07812809944152832
19,83,19,70.11269837220807,1493,46,0.0,0.015623092651367188
19,84,19,173.02438661763955,8208,46,0.00390625,0.17189240455627441
19,85,19,217.30865786510174,15857,46,0.0,0.2817056179046631
19,86,19,109.35533905932733,3687,46,0.0,0.06250500679016113
19,87,19,249.20815280171348,20480,46,0.0,0.4078633785247803
